,learn_par_d,diff_par_b,num_sess,num_probs,num_atts,num_hints,frac_corr_atts,time_atts,time_hints,probl_views,atts_at_step,avg_time_att,avg_time_hint
2361,-0.17774212716524712,0.3873798980285,122.0,116.0,382.0,64.0,0.5837696335078534,15210.0,1418.0,1.0603448275862069,2.146551724137931,39.81675392670157,22.15625
2362,0.2667189307228562,0.3928066138193555,91.0,88.0,250.0,83.0,0.64,11858.0,2195.0,1.1363636363636365,2.1363636363636362,47.432,26.44578313253012
2363,0.22954795230170638,0.6056132122828617,15.0,12.0,73.0,16.0,0.4520547945205479,2895.0,573.0,1.0,3.1666666666666665,39.657534246575345,35.8125
2364,0.14582408022794704,0.574524808482038,34.0,27.0,131.0,61.0,0.4732824427480916,6701.0,2375.0,1.2222222222222223,3.1481481481481484,51.152671755725194,38.9344262295082
2365,0.5,1.0000314907304488,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,4.0,0.0
2366,0.2822230080295704,0.5068604681895059,54.0,53.0,119.0,75.0,0.5714285714285714,4426.0,1137.0,1.0188679245283019,2.8867924528301887,37.19327731092437,15.16
2367,0.13109408180157214,0.32928094053187945,118.0,104.0,391.0,224.0,0.6879795396419437,18590.0,8094.0,1.2403846153846154,2.4903846153846154,47.54475703324808,36.13392857142857
2368,0.11592885334371318,0.9492302287172583,9.0,2.0,41.0,11.0,0.14634146341463414,2996.0,729.0,4.0,8.5,73.07317073170732,66.27272727272727
2369,-0.16977666847057055,0.24245121782782506,116.0,106.0,261.0,86.0,0.7471264367816092,17399.0,4756.0,1.1238095238095238,1.7641509433962264,66.66283524904215,55.30232558139535
2370,0.3831193035259249,0.5532963641355556,2.0,2.0,6.0,0.0,0.5,257.0,0.0,1.0,2.0,42.833333333333336,0.0
2371,0.2394175788610761,0.43816450214466557,3.0,3.0,5.0,1.0,0.6,64.0,4.0,1.0,2.0,12.8,4.0
2372,-0.7676290800697955,0.1745760265487451,25.0,25.0,31.0,4.0,0.7741935483870968,574.0,60.0,1.0,1.4,18.516129032258064,15.0
2373,-0.08039887366211157,0.5852983935308022,21.0,16.0,73.0,20.0,0.3835616438356164,4418.0,736.0,1.5,3.25,60.52054794520548,36.8
2374,0.16916414310465414,0.4984833270759676,26.0,17.0,68.0,66.0,0.5588235294117647,2597.0,2207.0,1.3529411764705883,3.3529411764705883,38.19117647058823,33.43939393939394
2375,0.2044258427341743,0.42736036836694,94.0,82.0,271.0,135.0,0.6088560885608856,16986.0,1597.0,1.2073170731707317,2.3292682926829267,62.678966789667896,11.829629629629629
2376,0.40481783113851566,0.7523780745231539,7.0,7.0,47.0,6.0,0.3829787234042553,2297.0,531.0,1.2857142857142858,3.4285714285714284,48.87234042553192,88.5
2377,-0.30365947969305124,0.37039517722318427,108.0,100.0,246.0,15.0,0.5691056910569106,12905.0,454.0,1.08,1.73,52.459349593495936,30.266666666666666
2378,1.5525111808677357,0.48608040467155367,102.0,93.0,332.0,661.0,0.8072289156626506,9205.0,6247.0,1.096774193548387,3.935483870967742,27.72590361445783,9.450832072617247
2379,-0.3049072714474942,0.37440916806063496,44.0,42.0,135.0,16.0,0.5703703703703704,5490.0,376.0,1.0476190476190477,2.0476190476190474,40.666666666666664,23.5
2380,0.5,0.0010000000000000009,1.0,1.0,1.0,0.0,1.0,13.0,0.0,1.0,1.0,13.0,0.0
2381,-0.5937105272088269,0.21630684583686297,127.0,120.0,271.0,37.0,0.7527675276752768,14903.0,3061.0,1.05,1.3833333333333333,54.99261992619926,82.72972972972973
2382,0.18311499231542866,0.5565632893797697,2.0,2.0,4.0,5.0,0.5,192.0,672.0,1.0,2.5,48.0,134.4
2383,0.27104446025010537,0.43209937016834093,43.0,37.0,171.0,62.0,0.6081871345029239,9425.0,4195.0,1.1081081081081081,2.675675675675676,55.11695906432749,67.66129032258064
2384,-0.1119059456489136,0.5923099655676431,25.0,25.0,81.0,8.0,0.345679012345679,2963.0,139.0,1.0,3.04,36.58024691358025,17.375
2385,0.7515850204536427,0.5094639304326692,34.0,26.0,146.0,166.0,0.6506849315068494,2624.0,2062.0,1.8076923076923077,4.269230769230769,17.972602739726028,12.421686746987952
2386,0.19713329365801888,0.6160457654973757,2.0,2.0,9.0,7.0,0.4444444444444444,808.0,342.0,1.0,3.0,89.77777777777777,48.857142857142854
2387,0.27273625972339843,0.48687220673681464,23.0,22.0,48.0,49.0,0.6041666666666666,2529.0,2965.0,1.0454545454545454,3.5454545454545454,52.6875,60.51020408163265
2388,-0.11517580473192542,0.37993390139713334,162.0,150.0,511.0,123.0,0.6007827788649707,16138.0,1959.0,1.0866666666666667,2.22,31.581213307240706,15.926829268292684
2389,0.3308873463682045,0.5985744201298626,85.0,74.0,408.0,185.0,0.4950980392156863,12612.0,2444.0,1.0945945945945945,3.4054054054054053,30.91176470588235,13.21081081081081
2390,-0.2124185384141119,0.4827095692869206,65.0,58.0,272.0,10.0,0.4411764705882353,12345.0,934.0,1.2413793103448276,2.706896551724138,45.3860294117647,93.4
2391,0.18461043412338024,0.5233957560169606,102.0,94.0,400.0,146.0,0.5175,11296.0,1420.0,1.127659574468085,3.0638297872340425,28.24,9.726027397260275
2392,0.2676934911836659,0.6137289242774492,71.0,62.0,359.0,173.0,0.47075208913649025,15561.0,5468.0,1.1935483870967742,3.8225806451612905,43.34540389972145,31.606936416184972
2393,-0.1508207429324568,0.321383082959655,122.0,112.0,333.0,30.0,0.6666666666666666,10616.0,592.0,1.0982142857142858,1.6160714285714286,31.87987987987988,19.733333333333334
2394,0.5,0.0010000000000014442,1.0,1.0,2.0,1.0,1.0,128.0,70.0,1.0,1.0,64.0,70.0
2395,-0.19632652127321304,0.3861542071681841,58.0,55.0,188.0,33.0,0.5797872340425532,8306.0,1281.0,1.0545454545454545,2.2,44.180851063829785,38.81818181818182
2396,0.12703979898317616,0.4690927689290085,102.0,93.0,394.0,106.0,0.5532994923857868,15540.0,3945.0,1.10752688172043,2.4946236559139785,39.441624365482234,37.216981132075475
2397,1.409448466194631,0.7304795777539884,115.0,105.0,416.0,863.0,0.7331730769230769,10550.0,9826.0,1.0761904761904761,4.285714285714286,25.360576923076923,11.385863267670915
2398,-0.10492695874618395,0.6723133738472195,4.0,3.0,25.0,14.0,0.24,1013.0,265.0,1.0,7.666666666666667,40.52,18.928571428571427
2399,-0.18043313057516272,0.3703370290762375,58.0,53.0,133.0,16.0,0.6090225563909775,10183.0,705.0,1.0754716981132075,1.6037735849056605,76.56390977443608,44.0625
2400,0.23412809564709122,0.5905310390619956,4.0,3.0,13.0,8.0,0.46153846153846156,2198.0,252.0,1.0,4.333333333333333,169.07692307692307,31.5
2401,-0.31542869618134906,0.2704493627516622,29.0,28.0,67.0,26.0,0.6865671641791045,2513.0,618.0,1.0714285714285714,2.142857142857143,37.507462686567166,23.76923076923077
2402,0.3079518398736813,0.4318817800259615,86.0,78.0,174.0,60.0,0.6091954022988506,5738.0,1316.0,1.1282051282051282,1.8974358974358974,32.97701149425287,21.933333333333334
2403,11.192673310004471,0.9999979690250967,1.0,1.0,5.0,9.0,0.6,22.0,18.0,1.0,5.0,4.4,2.0
2404,-0.4080445049206614,0.30759320468089996,48.0,45.0,135.0,13.0,0.6444444444444445,5350.0,473.0,1.0444444444444445,1.8222222222222222,39.629629629629626,36.38461538461539
2405,-0.4231037664584226,0.3161476238717884,60.0,53.0,190.0,10.0,0.6368421052631579,10920.0,460.0,1.2264150943396226,1.6981132075471699,57.473684210526315,46.0
2406,-0.48707705172704024,0.3937848663094702,6.0,5.0,14.0,4.0,0.5,1137.0,67.0,1.0,2.4,81.21428571428571,16.75
2407,0.35840679920558133,0.5502113245957078,15.0,14.0,53.0,19.0,0.5283018867924528,2713.0,743.0,1.0714285714285714,2.357142857142857,51.18867924528302,39.10526315789474
2408,0.006789162044343469,0.47789148691312505,68.0,59.0,254.0,77.0,0.5236220472440944,13797.0,1755.0,1.305084745762712,2.8983050847457625,54.318897637795274,22.792207792207794
2409,0.3763048854160897,0.3586138798899716,22.0,21.0,40.0,14.0,0.675,2617.0,637.0,1.0,1.7619047619047619,65.425,45.5
2410,-0.6418345026958249,0.381782743606977,7.0,6.0,17.0,4.0,0.5294117647058824,1609.0,125.0,1.0,2.0,94.6470588235294,31.25
2411,0.3640567438262977,0.7277974876149701,71.0,63.0,376.0,171.0,0.4095744680851064,9859.0,2416.0,1.0952380952380953,4.317460317460317,26.220744680851062,14.128654970760234
2412,0.6285551277190393,0.5099801576672982,13.0,11.0,34.0,9.0,0.5588235294117647,1249.0,178.0,1.0909090909090908,2.3636363636363638,36.73529411764706,19.77777777777778
2413,2.5437994245129025,0.6096337809218522,10.0,8.0,33.0,2.0,0.5454545454545454,3415.0,188.0,1.25,1.75,103.48484848484848,94.0
2414,0.25142890015769476,0.4439821428185967,17.0,12.0,43.0,3.0,0.5813953488372093,1716.0,183.0,1.3333333333333333,1.8333333333333333,39.906976744186046,61.0
2415,-0.26802272690270196,0.30323239312576733,134.0,126.0,288.0,22.0,0.6770833333333334,11089.0,846.0,1.0714285714285714,1.5238095238095237,38.50347222222222,38.45454545454545
