0,1
1,2
2,4
3,4
4,4
5,4
6,1
7,4
8,6
9,6
10,4
11,6
12,3
13,4
14,6
15,3
16,5
17,6
18,1
19,6
20,1
21,4
22,6
23,5
24,3
25,3
26,6
27,5
28,6
29,5
30,6
31,6
32,1
33,6
34,3
35,4
36,4
37,5
38,5
39,2
40,5
41,5
42,5
43,1
44,3
45,2
46,3
47,3
48,3
49,6
50,4
51,4
52,6
53,4
54,3
55,6
56,6
57,3
58,6
59,6
60,5
61,4
62,6
63,3
64,1
65,1
66,6
67,1
68,6
69,4
70,1
71,4
72,4
73,3
74,5
75,4
76,5
77,2
78,1
79,3
80,5
81,1
82,4
83,1
84,1
85,5
86,4
87,6
88,4
89,6
90,6
91,6
92,2
93,2
94,5
95,3
96,1
97,2
98,5
99,3
100,4
101,5
102,6
103,5
104,1
105,1
106,4
107,1
108,6
109,4
110,5
111,3
112,1
113,4
114,5
115,6
116,5
117,6
118,3
119,1
120,4
121,3
122,2
123,5
124,3
125,6
126,2
127,5
128,3
129,1
130,5
131,2
132,4
133,2
134,4
135,3
136,5
137,5
138,3
139,1
140,5
141,2
142,4
143,1
144,4
145,1
146,6
147,4
148,5
149,4
150,2
151,5
152,5
153,4
154,5
155,6
156,4
157,5
158,3
159,5
160,1
161,5
162,1
163,1
164,1
165,4
166,2
167,5
168,4
169,4
170,1
171,4
172,6
173,2
174,6
175,4
176,6
177,6
178,6
179,5
180,6
181,5
182,5
183,4
184,4
185,4
186,6
187,4
188,3
189,1
190,5
191,1
192,4
193,5
194,4
195,4
196,1
197,3
198,5
199,5
200,5
201,5
202,6
203,1
204,5
205,5
206,5
207,4
208,3
209,5
210,4
211,6
212,5
213,4
214,4
215,4
216,5
217,4
218,5
219,5
220,6
221,4
222,6
223,1
224,4
225,1
226,4
227,4
228,6
229,4
230,5
231,3
232,6
233,5
234,4
235,1
236,1
237,3
238,4
239,6
240,4
241,6
242,6
243,6
244,4
245,5
246,1
247,4
248,3
249,3
250,6
251,5
252,4
253,5
254,3
255,5
256,4
257,5
258,6
259,1
260,6
261,6
262,3
263,4
264,5
265,5
266,5
267,6
268,4
269,3
270,5
271,6
272,1
273,6
274,4
275,5
276,5
277,4
278,4
279,4
280,4
281,2
282,1
283,6
284,4
285,4
286,4
287,1
288,4
289,4
290,4
291,1
292,5
293,5
294,6
295,6
296,6
297,5
298,6
299,4
300,3
301,4
302,4
303,1
304,1
305,5
306,1
307,5
308,1
309,5
310,5
311,1
312,3
313,3
314,5
315,5
316,5
317,1
318,5
319,3
320,5
321,3
322,3
323,6
324,4
325,4
326,5
327,5
328,4
329,3
330,2
331,1
332,6
333,5
334,1
335,5
336,6
337,6
338,1
339,3
340,4
341,6
342,6
343,3
344,5
345,6
346,4
347,4
348,4
349,6
350,4
351,3
352,4
353,5
354,1
355,5
356,4
357,5
358,4
359,4
360,2
361,1
362,3
363,6
364,5
365,4
366,5
367,1
368,4
369,5
370,5
371,6
372,4
373,1
374,5
375,3
376,6
377,2
378,5
379,1
380,3
381,4
382,4
383,5
384,5
385,4
386,4
387,3
388,1
389,4
390,4
391,4
392,6
393,1
394,3
395,2
396,4
397,6
398,1
399,6
400,5
401,1
402,1
403,4
404,4
405,5
406,3
407,5
408,3
409,6
410,1
411,5
412,3
413,4
414,3
415,4
416,5
417,3
418,4
419,3
420,4
421,5
422,1
423,5
424,5
425,4
426,2
427,5
428,4
429,4
430,3
431,6
432,5
433,1
434,4
435,3
436,3
437,5
438,6
439,2
440,4
441,4
442,4
443,4
444,3
445,1
446,4
447,2
448,6
449,4
450,1
451,6
452,3
453,5
454,5
455,1
456,5
457,2
458,1
459,1
460,5
461,1
462,3
463,1
464,4
465,6
466,5
467,6
468,3
469,5
470,6
471,6
472,5
473,6
474,3
475,6
476,1
477,1
478,5
479,4
480,4
481,4
482,6
483,3
484,5
485,4
486,6
487,1
488,5
489,5
490,4
491,5
492,1
493,6
494,4
495,1
496,4
497,4
498,6
499,1
500,4
501,5
502,4
503,4
504,5
505,3
506,1
507,6
508,6
509,2
510,6
511,4
512,5
513,3
514,2
515,5
516,1
517,4
518,3
519,4
520,6
521,6
522,3
523,4
524,6
525,3
526,6
527,5
528,6
529,5
530,4
531,6
532,1
533,5
534,3
535,5
536,5
537,5
538,5
539,4
540,5
541,4
542,5
543,1
544,6
545,5
546,1
547,1
548,5
549,4
550,5
551,4
552,1
553,4
554,5
555,4
556,3
557,5
558,4
559,3
560,6
561,3
562,5
563,5
564,6
565,4
566,5
567,4
568,5
569,2
570,5
571,4
572,3
573,4
574,4
575,5
576,4
577,5
578,5
579,5
580,5
581,1
582,6
583,4
584,1
585,1
586,4
587,3
588,6
589,2
590,5
591,3
592,3
593,5
594,6
595,6
596,3
597,6
598,6
599,6
600,3
601,4
602,1
603,4
604,6
605,3
606,5
607,5
608,1
609,6
610,6
611,6
612,4
613,5
614,4
615,5
616,1
617,3
618,6
619,3
620,1
621,3
622,6
623,1
624,6
625,5
626,6
627,2
628,3
629,4
630,5
631,3
632,5
633,4
634,4
635,6
636,2
637,5
638,5
639,6
640,6
641,4
642,2
643,4
644,5
645,6
646,5
647,5
648,6
649,6
650,5
651,4
652,4
653,6
654,6
655,6
656,3
657,5
658,1
659,6
660,5
661,4
662,6
663,4
664,6
665,1
666,4
667,1
668,3
669,6
670,6
671,6
672,3
673,6
674,3
675,4
676,3
677,5
678,3
679,6
680,4
681,2
682,4
683,5
684,6
685,5
686,1
687,4
688,1
689,5
690,4
691,3
692,4
693,5
694,1
695,4
696,5
697,6
698,5
699,3
700,4
701,4
702,3
703,1
704,4
705,2
706,6
707,3
708,2
709,4
710,4
711,4
712,5
713,4
714,5
715,6
716,1
717,5
718,1
719,4
720,5
721,1
722,1
723,1
724,5
725,6
726,2
727,4
728,3
729,1
730,6
731,3
732,1
733,5
734,4
735,5
736,4
737,4
738,5
739,1
740,2
741,3
742,3
743,3
744,3
745,4
746,4
747,4
748,6
749,5
750,1
751,4
752,4
753,4
754,4
755,3
756,2
757,5
758,1
759,3
760,5
761,5
762,5
763,4
764,6
765,1
766,6
767,4
768,5
769,5
770,3
771,5
772,6
773,1
774,4
775,3
776,1
777,1
778,5
779,3
780,5
781,5
782,6
783,2
784,3
785,4
786,4
787,2
788,6
789,1
790,4
791,1
792,3
793,5
794,3
795,4
796,2
797,6
798,2
799,1
800,6
801,1
802,4
803,4
804,4
805,4
806,5
807,1
808,6
809,5
810,3
811,5
812,1
813,6
814,4
815,3
816,4
817,5
818,5
819,6
820,6
821,5
822,5
823,2
824,3
825,4
826,2
827,4
828,3
829,6
830,3
831,1
832,4
833,1
834,6
835,6
836,6
837,4
838,4
839,1
840,4
841,4
842,5
843,6
844,5
845,1
846,2
847,4
848,4
849,5
850,5
851,4
852,6
853,6
854,2
855,4
856,3
857,4
858,1
859,6
860,1
861,4
862,3
863,1
864,6
865,4
866,4
867,1
868,4
869,4
870,3
871,4
872,5
873,4
874,1
875,1
876,6
877,1
878,6
879,5
880,4
881,5
882,1
883,3
884,1
885,2
886,1
887,6
888,6
889,4
890,6
891,5
892,4
893,3
894,5
895,6
896,5
897,1
898,3
899,4
900,4
901,4
902,6
903,6
904,5
905,4
906,5
907,6
908,5
909,6
910,5
911,1
912,4
913,5
914,5
915,5
916,4
917,6
918,2
919,1
920,3
921,3
922,6
923,1
924,4
925,3
926,6
927,6
928,3
929,5
930,2
931,1
932,3
933,5
934,2
935,5
936,4
937,5
938,3
939,3
940,4
941,6
942,1
943,5
944,4
945,4
946,1
947,6
948,6
949,5
950,1
951,5
952,4
953,6
954,3
955,5
956,6
957,5
958,4
959,5
960,4
961,5
962,4
963,1
964,6
