0,4
1,6
2,6
3,5
4,4
5,4
6,6
7,5
8,6
9,6
10,2
11,6
12,4
13,6
14,4
15,5
16,4
17,6
18,3
19,1
20,4
21,3
22,6
23,5
24,5
25,4
26,6
27,4
28,6
29,5
30,5
31,3
32,5
33,4
34,4
35,2
36,6
37,1
38,5
39,1
40,4
41,5
42,3
43,6
44,4
45,5
46,5
47,6
48,4
49,4
50,5
51,3
52,4
53,4
54,6
55,5
56,4
57,6
58,1
59,1
60,6
61,2
62,3
63,4
64,5
65,6
66,4
67,6
68,1
69,6
70,6
71,5
72,5
73,6
74,1
75,4
76,5
77,2
78,4
79,6
80,4
81,5
82,4
83,4
84,3
85,5
86,6
87,4
88,1
89,4
90,4
91,2
92,3
93,5
94,4
95,6
96,6
97,1
98,4
99,1
100,4
101,2
102,5
103,4
104,4
105,6
106,4
107,3
108,5
109,3
110,6
111,1
112,3
113,5
114,6
115,6
116,6
117,6
118,1
119,4
120,4
121,6
122,4
123,1
124,5
125,4
126,4
127,6
128,4
129,4
130,4
131,4
132,1
133,5
134,6
135,6
136,4
137,4
138,4
139,5
140,3
141,1
142,6
143,6
144,4
145,4
146,6
147,1
148,4
149,5
150,4
151,4
152,2
153,5
154,6
155,4
156,6
157,5
158,2
159,1
160,6
161,6
162,5
163,6
164,4
165,6
166,1
167,5
168,6
169,6
170,6
171,3
172,6
173,6
174,4
175,6
176,3
177,1
178,5
179,1
180,4
181,4
182,4
183,5
184,1
185,6
186,4
187,4
188,5
189,4
190,6
191,3
192,4
193,4
194,6
195,6
196,5
197,4
198,5
199,3
200,5
201,5
202,5
203,6
204,4
205,4
206,3
207,1
208,1
209,5
210,6
211,4
212,1
213,4
214,1
215,3
216,5
217,6
218,3
219,6
220,3
221,1
222,3
223,6
224,4
225,1
226,5
227,2
228,5
229,5
230,3
231,3
232,5
233,5
234,3
235,1
236,6
237,5
238,3
239,2
240,5
241,4
242,6
243,3
244,3
245,5
246,4
247,5
248,4
249,4
250,5
251,5
252,6
253,4
254,3
255,3
256,6
257,3
258,1
